payment_id,order_id,amount,payment_method,payment_status
792,792,3277.87,Net Banking,Success
793,793,2913.59,Net Banking,Failed
794,794,1569.3,UPI,Success
795,795,3638.74,UPI,Failed
796,796,2923.04,Wallet,Success
797,797,853.26,Credit Card,Success
798,798,3680.35,Credit Card,Success
799,799,5705.26,Wallet,Success
800,800,2434.05,Net Banking,Success
801,801,1282.36,UPI,Success
802,802,2523.66,Net Banking,Success
803,803,5161.13,Wallet,Failed
804,804,2915.21,Net Banking,Success
805,805,300.6,UPI,Failed
806,806,3233.97,UPI,Success
807,807,414.18,Credit Card,Failed
808,808,1325.82,Net Banking,Failed
809,809,3020.02,Net Banking,Success
810,810,2748.36,Credit Card,Failed
811,811,4117.27,Credit Card,Failed
812,812,919.42,Wallet,Failed
813,813,2095.88,Net Banking,Failed
814,814,2878.2,Net Banking,Success
815,815,1901.98,UPI,Failed
816,816,918.52,UPI,Success
817,817,1334.06,UPI,Success
818,818,1200.1,Wallet,Failed
819,819,4059.37,Wallet,Failed
820,820,3603.52,Credit Card,Success
821,821,1998.2,Net Banking,Failed
822,822,5005.81,UPI,Failed
823,823,2155.86,Credit Card,Success
824,824,3865.76,UPI,Failed
825,825,1735.2,Credit Card,Failed
826,826,506.07,UPI,Failed
827,827,5270.4,Credit Card,Success
828,828,1537.46,UPI,Failed
829,829,1872.61,Wallet,Success
830,830,1392.4,Credit Card,Success
831,831,1833.54,Credit Card,Failed
832,832,6248.05,Wallet,Failed
833,833,3633.33,UPI,Success
834,834,527.73,Credit Card,Failed
835,835,2136.08,Credit Card,Success
836,836,3458.94,Credit Card,Failed
837,837,3565.7,Net Banking,Failed
838,838,1970.07,Wallet,Success
839,839,4385.05,Net Banking,Failed
840,840,7082.31,Credit Card,Success
841,841,2369.91,Net Banking,Failed
842,842,1782.29,Wallet,Success
843,843,318.36,UPI,Success
844,844,407.43,UPI,Success
845,845,2626.8,Net Banking,Failed
846,846,6795.52,UPI,Success
847,847,7036.17,Net Banking,Failed
848,848,5841.69,UPI,Failed
849,849,3379.82,Credit Card,Failed
850,850,3153.09,Credit Card,Failed
851,851,2068.74,UPI,Success
852,852,3003.02,UPI,Failed
853,853,2051.27,UPI,Failed
854,854,2383.34,Credit Card,Failed
855,855,4410.94,Net Banking,Failed
856,856,3439.81,Net Banking,Success
857,857,2788.55,Net Banking,Success
858,858,6643.01,UPI,Failed
859,859,5862.34,Credit Card,Success
860,860,2419.24,UPI,Failed
861,861,3880.83,Net Banking,Failed
862,862,2624.82,UPI,Failed
863,863,798.91,Wallet,Failed
864,864,2545.3,Wallet,Failed
865,865,1012.14,Wallet,Success
866,866,2407.5,UPI,Success
867,867,763.23,Credit Card,Failed
868,868,4582.29,Credit Card,Success
869,869,2303.2,Net Banking,Success
870,870,1891.9,Net Banking,Failed
871,871,2015.26,Net Banking,Success
872,872,1077.52,Net Banking,Failed
873,873,4498.95,Credit Card,Success
874,874,2124.51,Net Banking,Failed
875,875,3224.74,Net Banking,Success
876,876,7839.74,Wallet,Failed
877,877,1117.99,UPI,Success
878,878,3343.04,Credit Card,Failed
879,879,816.78,Net Banking,Failed
880,880,3591.49,Net Banking,Success
881,881,5624.04,Net Banking,Failed
882,882,7725.11,Wallet,Success
883,883,7543.07,Wallet,Success
884,884,5779.6,Wallet,Success
885,885,5924.64,Net Banking,Failed
886,886,2990.82,Wallet,Failed
887,887,1790.21,UPI,Success
888,888,3186.98,Credit Card,Failed
889,889,965.23,Credit Card,Failed
890,890,5705.27,Net Banking,Success
891,891,6941.22,UPI,Success
892,892,5840.61,Net Banking,Success
893,893,1730.59,Wallet,Failed
894,894,3406.3,Wallet,Success
895,895,1509.66,UPI,Success
896,896,3502.0,Wallet,Success
897,897,6545.08,UPI,Success
898,898,4078.6,Net Banking,Success
899,899,1144.08,Credit Card,Success
900,900,488.56,Net Banking,Failed
901,901,1544.48,Credit Card,Failed
902,902,3573.9,Wallet,Failed
903,903,7052.16,UPI,Success
904,904,2736.72,Wallet,Success
905,905,4346.0,Wallet,Success
906,906,2375.74,Wallet,Failed
907,907,988.27,Credit Card,Success
908,908,3173.16,Credit Card,Failed
909,909,3874.82,UPI,Failed
910,910,4393.12,Net Banking,Failed
911,911,1559.26,Net Banking,Success
912,912,2251.15,UPI,Success
913,913,5515.28,Credit Card,Failed
914,914,3370.85,Wallet,Success
915,915,2332.91,Credit Card,Success
916,916,2693.32,Net Banking,Failed
917,917,1318.98,Credit Card,Success
918,918,1044.52,Wallet,Success
919,919,1764.92,Net Banking,Success
920,920,2378.77,Net Banking,Success
921,921,1132.94,Credit Card,Success
922,922,3293.16,Net Banking,Success
923,923,2085.85,Credit Card,Failed
924,924,7011.04,UPI,Failed
925,925,316.46,Net Banking,Success
926,926,2644.63,Wallet,Failed
927,927,2076.26,Net Banking,Failed
928,928,588.66,UPI,Success
929,929,3792.86,UPI,Failed
930,930,910.71,Net Banking,Success
931,931,1453.82,Net Banking,Failed
932,932,2160.48,Wallet,Success
933,933,3336.68,Net Banking,Success
934,934,1863.98,Credit Card,Failed
935,935,1499.94,Net Banking,Failed
936,936,1016.46,Wallet,Success
937,937,1295.52,Wallet,Success
938,938,2219.34,Net Banking,Success
939,939,4070.2,Wallet,Success
940,940,5713.47,Credit Card,Success
941,941,2989.25,Net Banking,Success
942,942,2952.11,Wallet,Success
943,943,679.24,Wallet,Success
944,944,8169.18,Credit Card,Failed
945,945,4176.36,Net Banking,Failed
946,946,1083.98,Wallet,Failed
947,947,4872.18,UPI,Success
948,948,4783.39,Credit Card,Success
949,949,4309.93,Credit Card,Failed
950,950,2227.53,Net Banking,Success
951,951,2750.66,Net Banking,Failed
952,952,4139.64,Credit Card,Failed
953,953,2304.84,Credit Card,Success
954,954,1210.8,Wallet,Failed
955,955,3437.2,UPI,Failed
956,956,1817.88,Credit Card,Failed
957,957,7921.62,Wallet,Success
958,958,3630.86,Wallet,Success
959,959,2551.33,Credit Card,Success
960,960,54.1,Wallet,Success
961,961,4080.84,Wallet,Success
962,962,9708.67,UPI,Failed
963,963,3060.89,Credit Card,Failed
964,964,3618.79,Credit Card,Success
965,965,1916.25,UPI,Success
966,966,3706.47,Credit Card,Failed
967,967,6980.13,UPI,Failed
968,968,3636.27,Credit Card,Failed
969,969,3853.66,UPI,Success
970,970,2286.99,Net Banking,Success
971,971,4107.45,Credit Card,Failed
972,972,1558.04,Wallet,Failed
973,973,3643.65,Net Banking,Failed
974,974,2713.12,Net Banking,Failed
975,975,3983.66,Wallet,Failed
976,976,5649.0,Net Banking,Success
977,977,2380.11,Credit Card,Failed
978,978,3322.96,Wallet,Success
979,979,5076.17,Net Banking,Failed
980,980,3735.4,UPI,Success
981,981,2205.76,UPI,Success
982,982,8146.3,Net Banking,Success
983,983,701.78,Credit Card,Success
984,984,3071.64,UPI,Success
985,985,619.82,UPI,Success
986,986,3596.7,Credit Card,Success
987,987,610.53,UPI,Success
988,988,3163.18,Net Banking,Success
989,989,1492.73,UPI,Failed
990,990,4639.66,Net Banking,Success
991,991,656.44,Credit Card,Failed
992,992,6938.14,Wallet,Success
993,993,5703.36,Credit Card,Failed
994,994,3804.43,Wallet,Failed
995,995,3604.43,Net Banking,Success
996,996,2064.95,UPI,Success
997,997,2662.6,Wallet,Success
998,998,5234.02,Net Banking,Failed
999,999,3296.84,Wallet,Failed
1000,1000,1091.62,Credit Card,Success
1001,1001,3551.28,Wallet,Failed
1002,1002,662.64,Net Banking,Success
1003,1003,2901.85,Credit Card,Failed
1004,1004,4883.87,Net Banking,Success
1005,1005,1115.02,Net Banking,Failed
1006,1006,5016.01,Net Banking,Success
1007,1007,3506.49,Credit Card,Failed
1008,1008,947.76,Net Banking,Failed
1009,1009,7045.68,UPI,Success
1010,1010,3178.28,Credit Card,Failed
1011,1011,435.0,Wallet,Success
1012,1012,1064.66,Wallet,Success
1013,1013,1775.85,Credit Card,Failed
1014,1014,6984.66,UPI,Success
1015,1015,2573.97,Credit Card,Success
1016,1016,2902.94,Credit Card,Failed
1017,1017,2654.74,Credit Card,Success
1018,1018,331.59,Wallet,Success
1019,1019,1364.1,Wallet,Success
1020,1020,806.1,UPI,Failed
1021,1021,4417.05,Credit Card,Failed
1022,1022,1198.16,UPI,Success
1023,1023,3134.8,UPI,Success
1024,1024,3308.3,Wallet,Failed
1025,1025,1705.87,Wallet,Failed
1026,1026,567.21,UPI,Success
1027,1027,1065.96,Wallet,Failed
1028,1028,2987.56,UPI,Failed
1029,1029,1222.68,Net Banking,Success
1030,1030,3057.84,Net Banking,Success
1031,1031,759.72,Credit Card,Success
1032,1032,1197.42,Net Banking,Failed
1033,1033,2046.07,Wallet,Failed
1034,1034,5513.79,Wallet,Success
1035,1035,1450.19,Credit Card,Failed
1036,1036,938.84,UPI,Failed
1037,1037,144.96,Credit Card,Failed
1038,1038,4006.01,Net Banking,Failed
1039,1039,8340.06,UPI,Success
1040,1040,5420.87,UPI,Success
1041,1041,2007.15,Credit Card,Failed
1042,1042,5891.43,Credit Card,Failed
1043,1043,3571.22,UPI,Success
1044,1044,1983.0,Credit Card,Failed
1045,1045,2375.98,Net Banking,Failed
1046,1046,1814.01,Wallet,Failed
1047,1047,6149.66,Net Banking,Failed
1048,1048,1519.95,Wallet,Success
1049,1049,3696.12,Wallet,Success
1050,1050,3472.05,Net Banking,Success
1051,1051,1373.16,UPI,Success
1052,1052,3040.34,Credit Card,Success
1053,1053,6074.43,Net Banking,Failed
1054,1054,1230.97,UPI,Success
1055,1055,980.67,Net Banking,Success
1056,1056,3053.62,Net Banking,Success
1057,1057,5160.93,Wallet,Failed
1058,1058,778.98,Wallet,Success
1059,1059,4170.09,Net Banking,Failed
1060,1060,7042.34,Credit Card,Failed
1061,1061,3557.58,UPI,Failed
1062,1062,1133.49,UPI,Success
1063,1063,7003.87,Net Banking,Success
1064,1064,1462.27,Wallet,Success
1065,1065,2177.58,Credit Card,Success
1066,1066,5460.72,Net Banking,Failed
1067,1067,6230.79,UPI,Failed
1068,1068,1793.44,UPI,Success
1069,1069,2140.23,UPI,Failed
1070,1070,116.22,UPI,Failed
1071,1071,1183.9,Credit Card,Failed
1072,1072,1904.39,Credit Card,Success
1073,1073,853.7,Credit Card,Failed
1074,1074,6716.35,Net Banking,Success
1075,1075,1324.93,Credit Card,Success
1076,1076,4105.06,UPI,Failed
1077,1077,8737.2,UPI,Failed
1078,1078,3937.18,UPI,Failed
1079,1079,7525.37,Credit Card,Success
1080,1080,2360.94,Net Banking,Failed
1081,1081,1234.86,Credit Card,Failed
1082,1082,2771.43,Net Banking,Success
1083,1083,1682.91,Net Banking,Failed
1084,1084,1987.92,Wallet,Success
1085,1085,3518.19,Net Banking,Failed
1086,1086,3881.27,Wallet,Failed
1087,1087,6348.34,Credit Card,Success
1088,1088,3595.31,Wallet,Success
1089,1089,3489.85,Wallet,Success
1090,1090,6408.1,Credit Card,Success
1091,1091,393.74,Net Banking,Success
1092,1092,443.27,UPI,Success
1093,1093,718.27,Net Banking,Success
1094,1094,544.81,Wallet,Failed
1095,1095,2301.26,UPI,Success
1096,1096,2123.1,Credit Card,Success
1097,1097,1121.94,Wallet,Success
1098,1098,6882.65,UPI,Failed
1099,1099,2537.77,UPI,Success
1100,1100,2432.3,UPI,Success
1101,1101,1976.46,Wallet,Failed
1102,1102,5171.59,Wallet,Success
1103,1103,4965.19,Wallet,Success
1104,1104,2268.19,Wallet,Failed
1105,1105,1049.4,Net Banking,Success
1106,1106,5777.96,Net Banking,Failed
1107,1107,2442.76,Wallet,Failed
1108,1108,1435.23,Credit Card,Failed
1109,1109,400.83,Credit Card,Failed
1110,1110,1121.99,Wallet,Success
1111,1111,499.12,Net Banking,Failed
1112,1112,2745.7,Wallet,Success
1113,1113,1852.65,UPI,Success
1114,1114,3207.21,Credit Card,Success
1115,1115,6362.24,UPI,Success
1116,1116,4686.42,Wallet,Failed
1117,1117,7096.63,Credit Card,Success
1118,1118,939.52,UPI,Failed
1119,1119,316.46,Credit Card,Failed
1120,1120,3924.39,Credit Card,Failed
1121,1121,2793.97,Net Banking,Success
1122,1122,2577.82,Wallet,Failed
1123,1123,1554.84,Net Banking,Success
1124,1124,3644.12,Wallet,Failed
1125,1125,4779.98,Credit Card,Success
1126,1126,2176.1,Credit Card,Failed
1127,1127,853.7,Net Banking,Failed
1128,1128,1594.94,Wallet,Success
1129,1129,3780.36,Credit Card,Success
1130,1130,8867.04,Net Banking,Failed
1131,1131,4840.79,Wallet,Success
1132,1132,942.65,Wallet,Failed
1133,1133,1177.09,Net Banking,Success
1134,1134,4666.19,Wallet,Success
1135,1135,1542.84,Credit Card,Success
1136,1136,2702.61,Net Banking,Failed
1137,1137,2861.04,Credit Card,Failed
1138,1138,8382.12,Wallet,Failed
1139,1139,3416.29,Net Banking,Failed
1140,1140,2828.32,Credit Card,Success
1141,1141,1652.02,UPI,Success
1142,1142,3119.55,UPI,Failed
1143,1143,5775.99,Wallet,Failed
1144,1144,425.55,Credit Card,Success
1145,1145,918.76,Credit Card,Failed
1146,1146,2928.25,Credit Card,Failed
1147,1147,3038.5,Credit Card,Failed
1148,1148,4733.7,Wallet,Success
1149,1149,552.87,UPI,Failed
1150,1150,2461.14,Wallet,Success
1151,1151,3114.0,Wallet,Success
1152,1152,896.91,Wallet,Failed
1153,1153,3719.75,Wallet,Failed
1154,1154,5800.38,UPI,Failed
1155,1155,5144.38,Net Banking,Failed
1156,1156,4066.99,UPI,Failed
1157,1157,3592.74,Wallet,Success
1158,1158,1843.22,Net Banking,Failed
1159,1159,4541.05,Wallet,Failed
1160,1160,2570.25,Credit Card,Failed
1161,1161,5496.04,UPI,Failed
1162,1162,2138.37,Credit Card,Success
1163,1163,5630.18,Wallet,Success
1164,1164,2200.59,UPI,Failed
1165,1165,4358.2,Net Banking,Failed
1166,1166,4804.38,Wallet,Success
1167,1167,4370.93,Credit Card,Failed
1168,1168,1675.15,Wallet,Success
1169,1169,391.32,UPI,Success
1170,1170,337.4,UPI,Failed
1171,1171,4401.26,Net Banking,Failed
1172,1172,2824.82,UPI,Success
1173,1173,5410.29,Credit Card,Success
1174,1174,471.08,UPI,Success
1175,1175,5395.49,Net Banking,Failed
1176,1176,3370.16,Wallet,Success
1177,1177,3500.21,Credit Card,Failed
1178,1178,600.24,UPI,Success
1179,1179,5075.51,Wallet,Success
1180,1180,2869.4,Wallet,Failed
1181,1181,221.38,UPI,Failed
1182,1182,5824.17,Net Banking,Failed
1183,1183,2690.19,Wallet,Failed
1184,1184,5593.91,Wallet,Failed
1185,1185,6230.48,UPI,Success
1186,1186,4651.82,Net Banking,Success
1187,1187,666.26,Credit Card,Failed
1188,1188,2433.94,Wallet,Success
1189,1189,3582.83,Net Banking,Success
1190,1190,1356.68,Wallet,Failed
1191,1191,1093.98,UPI,Failed
1192,1192,5305.61,Wallet,Failed
1193,1193,3778.78,UPI,Failed
1194,1194,1830.15,Credit Card,Failed
1195,1195,3466.8,Net Banking,Failed
1196,1196,2025.73,Wallet,Success
1197,1197,3183.23,Credit Card,Success
1198,1198,1064.78,UPI,Success
1199,1199,4868.62,Wallet,Success
1200,1200,4238.08,Credit Card,Failed
1201,1201,1582.48,UPI,Success
1202,1202,7733.52,UPI,Failed
1203,1203,425.11,Credit Card,Failed
1204,1204,1342.46,UPI,Success
1205,1205,3751.42,Wallet,Success
1206,1206,2273.94,UPI,Failed
1207,1207,3568.55,Wallet,Success
1208,1208,5067.4,Wallet,Success
1209,1209,1287.96,UPI,Success
1210,1210,1957.09,Net Banking,Failed
1211,1211,4824.02,Credit Card,Failed
1212,1212,2678.85,Net Banking,Success
1213,1213,4685.51,Wallet,Success
1214,1214,3428.06,Wallet,Success
1215,1215,859.25,Wallet,Failed
1216,1216,3205.67,Credit Card,Failed
1217,1217,3078.3,Net Banking,Success
1218,1218,1972.96,UPI,Failed
1219,1219,3652.89,Wallet,Success
1220,1220,1620.8,Wallet,Failed
1221,1221,741.78,Wallet,Failed
1222,1222,1614.96,Net Banking,Success
1223,1223,1647.16,Credit Card,Success
1224,1224,4200.4,Net Banking,Success
1225,1225,1998.78,Credit Card,Success
1226,1226,2590.58,Credit Card,Success
1227,1227,5457.26,UPI,Success
1228,1228,3120.66,Net Banking,Failed
1229,1229,313.66,UPI,Failed
1230,1230,2832.27,Credit Card,Success
1231,1231,6482.92,UPI,Failed
1232,1232,5428.47,UPI,Success
1233,1233,2989.49,Net Banking,Failed
1234,1234,4305.69,Net Banking,Failed
1235,1235,2275.8,UPI,Failed
1236,1236,1280.62,Net Banking,Failed
1237,1237,1008.26,Credit Card,Success
1238,1238,945.96,Credit Card,Failed
1239,1239,1857.93,Wallet,Success
1240,1240,3787.47,Credit Card,Success
1241,1241,1323.52,Wallet,Success
1242,1242,3212.31,Credit Card,Failed
1243,1243,2033.07,Credit Card,Failed
1244,1244,768.28,UPI,Success
1245,1245,1627.12,Wallet,Success
1246,1246,4549.11,UPI,Success
1247,1247,5689.33,Credit Card,Success
1248,1248,552.36,Net Banking,Failed
1249,1249,1314.98,Wallet,Failed
1250,1250,1361.6,Wallet,Success
1251,1251,3211.23,Wallet,Success
1252,1252,967.7,Credit Card,Success
1253,1253,1518.21,Net Banking,Failed
1254,1254,4129.09,Wallet,Success
1255,1255,763.91,Credit Card,Success
1256,1256,4651.34,Wallet,Success
1257,1257,1653.38,Wallet,Failed
1258,1258,5414.11,Net Banking,Success
1259,1259,30.87,Wallet,Success
1260,1260,1120.06,Credit Card,Success
1261,1261,3927.19,Credit Card,Failed
1262,1262,759.72,Net Banking,Success
1263,1263,1423.58,Net Banking,Success
1264,1264,1465.68,Credit Card,Failed
1265,1265,1047.93,Wallet,Failed
1266,1266,4729.94,Wallet,Success
1267,1267,4260.18,UPI,Failed
1268,1268,1379.82,Net Banking,Failed
1269,1269,2999.26,Credit Card,Success
1270,1270,2205.15,Credit Card,Failed
1271,1271,6597.34,Net Banking,Failed
1272,1272,926.58,Net Banking,Failed
1273,1273,3633.53,UPI,Success
1274,1274,3675.5,Credit Card,Success
1275,1275,7493.62,Net Banking,Success
1276,1276,8413.23,Wallet,Success
1277,1277,1576.85,Credit Card,Success
1278,1278,2521.86,Wallet,Failed
1279,1279,362.43,Wallet,Failed
1280,1280,823.24,UPI,Failed
1281,1281,1842.99,Wallet,Failed
1282,1282,3144.44,Credit Card,Failed
1283,1283,3874.0,Wallet,Success
1284,1284,3294.29,Credit Card,Failed
1285,1285,4844.03,UPI,Failed
1286,1286,30.87,UPI,Success
1287,1287,2316.48,Credit Card,Success
1288,1288,2967.03,Net Banking,Success
1289,1289,666.33,Net Banking,Failed
1290,1290,1332.33,Wallet,Success
1291,1291,302.89,Credit Card,Failed
1292,1292,357.14,Net Banking,Success
1293,1293,4196.32,Net Banking,Failed
1294,1294,766.84,Wallet,Failed
1295,1295,3359.1,UPI,Success
1296,1296,3833.47,UPI,Success
1297,1297,2770.05,Credit Card,Success
1298,1298,3737.8,Wallet,Failed
1299,1299,3290.07,Wallet,Failed
1300,1300,6558.64,Net Banking,Success
1301,1301,4977.83,Credit Card,Failed
1302,1302,1506.89,UPI,Success
1303,1303,4018.15,Credit Card,Success
1304,1304,703.35,Net Banking,Success
1305,1305,1934.31,Net Banking,Failed
1306,1306,7058.51,Wallet,Success
1307,1307,6646.27,Net Banking,Failed
1308,1308,3142.0,Net Banking,Success
1309,1309,2880.23,Net Banking,Success
1310,1310,7732.7,Credit Card,Success
1311,1311,978.51,UPI,Success
1312,1312,1577.01,Credit Card,Failed
1313,1313,943.38,UPI,Failed
1314,1314,678.34,Wallet,Failed
1315,1315,1356.68,UPI,Failed
1316,1316,4573.16,Net Banking,Failed
1317,1317,2285.24,Net Banking,Failed
1318,1318,7159.95,Credit Card,Success
1319,1319,791.24,Credit Card,Failed
1320,1320,385.72,Wallet,Failed
1321,1321,3490.51,Net Banking,Failed
1322,1322,2795.97,Net Banking,Success
1323,1323,4094.91,Wallet,Success
1324,1324,7071.74,UPI,Failed
1325,1325,692.88,Net Banking,Failed
1326,1326,1750.5,Credit Card,Failed
1327,1327,5731.38,Credit Card,Failed
1328,1328,8164.01,Credit Card,Failed
1329,1329,5354.85,Credit Card,Failed
1330,1330,4223.93,Credit Card,Success
1331,1331,445.38,Net Banking,Failed
1332,1332,641.18,UPI,Failed
1333,1333,4871.62,Net Banking,Failed
1334,1334,4014.67,Wallet,Success
1335,1335,6699.27,UPI,Failed
1336,1336,3775.38,Net Banking,Success
1337,1337,927.14,Wallet,Success
1338,1338,615.47,Net Banking,Failed
1339,1339,7358.65,Net Banking,Success
1340,1340,1916.75,Wallet,Failed
1341,1341,844.15,Credit Card,Success
1342,1342,644.25,UPI,Failed
1343,1343,5022.71,Net Banking,Failed
1344,1344,6631.63,Net Banking,Failed
1345,1345,605.78,Net Banking,Failed
1346,1346,3024.94,Wallet,Failed
1347,1347,2470.74,Wallet,Success
1348,1348,2563.63,Wallet,Failed
1349,1349,5715.95,Credit Card,Success
1350,1350,4119.67,Wallet,Failed
1351,1351,2900.64,UPI,Failed
1352,1352,6810.85,UPI,Failed
1353,1353,5019.16,Net Banking,Failed
1354,1354,616.2,Credit Card,Success
1355,1355,9233.83,Credit Card,Success
1356,1356,3798.96,Net Banking,Success
1357,1357,4156.44,Wallet,Failed
1358,1358,1032.58,Net Banking,Success
1359,1359,1065.98,UPI,Failed
1360,1360,2967.09,UPI,Failed
1361,1361,4116.04,UPI,Success
1362,1362,3892.14,Net Banking,Success
1363,1363,2193.24,UPI,Success
1364,1364,3402.44,Net Banking,Failed
1365,1365,3076.32,Wallet,Failed
1366,1366,2547.46,UPI,Failed
1367,1367,2681.05,Wallet,Failed
1368,1368,2651.78,Wallet,Success
1369,1369,6208.21,Wallet,Success
1370,1370,3389.76,Wallet,Failed
1371,1371,1436.48,Wallet,Success
1372,1372,5811.51,Credit Card,Failed
1373,1373,3647.1,Net Banking,Failed
1374,1374,1890.66,Wallet,Failed
1375,1375,957.79,Credit Card,Failed
1376,1376,4917.07,UPI,Failed
1377,1377,1751.2,Wallet,Failed
1378,1378,6733.33,Wallet,Failed
1379,1379,5700.34,UPI,Failed
1380,1380,3430.0,Wallet,Success
1381,1381,5238.26,Wallet,Success
1382,1382,1867.16,Wallet,Failed
1383,1383,4872.89,Net Banking,Success
1384,1384,3913.61,UPI,Success
1385,1385,5658.9,Net Banking,Failed
